"","HHID","HV001","HV002","ta_id","urban_rural","HV246A","HV246D","HV246E","HV246G","HV248","HV245","HV271","HV251","HV204","HV206","HV226","HV219","HV243A","HV207","hhlivestock","livestock","sick","land","wealth","orphans","water","electricity","cooking","femalehh","cellphone","radio","urbanruralscore","capacity","na.rm"
"35","        9 34",9,34,12,0,0,0,0,0,0,NA,-62575,0,5,0,8,2,0,0,0,0,0.147481097612777,NA,1.07195650327075,0.892362586016481,3.35430125807548,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"36","       10  1",10,1,45,0,0,0,0,0,0,NA,-38427,0,25,0,8,2,1,0,0,0,0.147481097612777,NA,1.93594426981565,0.892362586016481,1.73886433185991,0,0.0693376386115478,0,0,0,0,NA,FALSE
"37","       10 35",10,35,45,0,0,0,0,0,0,NA,-74713,0,5,0,8,1,0,0,0,0,0.147481097612777,NA,0.519921841814629,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"38","       11 11",11,11,180,0,0,4,0,0,0,NA,-61749,0,15,0,8,2,0,0,4,3.29708605895846,0.147481097612777,NA,1.11171523235069,0.892362586016481,2.3318599115947,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"39","       11 12",11,12,180,0,0,0,0,0,0,NA,-52128,0,10,0,8,1,1,0,0,0,0.147481097612777,NA,1.50828306855832,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"40","       11 13",11,13,180,0,0,0,0,0,0,NA,-21162,1,60,0,8,2,1,1,0,0,0.147481097612777,NA,2.32027865092176,0.469968566816753,0.23954437266236,0,0.0693376386115478,0,0,1.87771404291481,0,NA,FALSE
"41","       11 24",11,24,180,0,0,0,0,0,0,NA,-2318,4,30,0,8,1,1,1,0,0,0.147481097612777,NA,2.64361566561889,0.0655849120720415,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"42","       12  2",12,2,227,0,0,0,0,0,0,NA,-3373,0,10,0,8,1,0,1,0,0,0.147481097612777,NA,2.62747430124883,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"43","       12  8",12,8,227,0,0,3,0,0,0,NA,59029,2,2,0,8,1,1,1,3,3.1001614136437,0.147481097612777,NA,3.26956078498004,0.257752102625096,3.60795647738864,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"44","       12 10",12,10,227,0,0,0,0,0,0,NA,112005,0,10,0,7,1,1,1,0,0,0.147481097612777,NA,3.53988616090392,0.892362586016481,2.71336280176811,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"45","       12 13",12,13,227,0,0,1,0,1,0,NA,-47640,0,5,0,8,1,0,0,2,2.82541840115538,0.147481097612777,NA,1.66714807577946,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"46","       12 15",12,15,227,0,0,0,0,0,0,NA,-71604,3,5,0,8,2,0,0,0,0,0.147481097612777,NA,0.656358848016311,0.133888369722199,3.35430125807548,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"47","       12 20",12,20,227,0,0,0,0,0,0,NA,101232,2,20,0,7,1,1,0,0,0,0.147481097612777,NA,3.49197179508963,0.257752102625096,1.81553893233594,0,3.60980583761737,1.12802650581939,0,0,0,NA,FALSE
"48","       12 21",12,21,227,0,0,0,0,0,0,NA,-60092,3,5,0,8,2,0,0,0,0,0.147481097612777,NA,1.18137796278991,0.133888369722199,3.35430125807548,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"49","       12 25",12,25,227,0,0,0,0,0,0,NA,-39611,0,5,0,8,1,1,1,0,0,0.147481097612777,NA,1.90536063206185,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"50","       13  2",13,2,144,1,0,0,0,0,0,NA,12540,0,0,0,8,2,0,0,0,0,0.147481097612777,NA,2.84852603856937,0.892362586016481,3.62801768106086,0,0.0693376386115478,0,1.48212995622795,0,3.53393934245179,NA,FALSE
"51","       13  5",13,5,144,1,0,0,0,0,0,NA,453552,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.98012063546003,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"52","       13 11",13,11,144,1,0,0,0,0,0,NA,458626,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.98164981734772,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"53","       13 14",13,14,144,1,0,0,0,0,0,NA,196033,0,0,1,7,1,0,0,0,0,0.147481097612777,NA,3.77028289864922,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,1.48212995622795,0,3.53393934245179,NA,FALSE
"54","       13 16",13,16,144,1,0,0,0,0,0,NA,101748,0,0,1,8,1,1,1,0,0,0.147481097612777,NA,3.49384079517458,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"55","       13 18",13,18,144,1,0,0,0,0,0,NA,231156,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.82125562823889,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"56","       13 19",13,19,144,1,0,0,0,0,0,NA,52105,0,0,0,8,2,1,0,0,0,0.147481097612777,NA,3.22130660096848,0.892362586016481,3.62801768106086,0,0.0693376386115478,0,0,0,3.53393934245179,NA,FALSE
"57","       13 21",13,21,144,1,0,0,0,0,0,NA,146351,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.66137116642596,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"58","       13 22",13,22,144,1,0,0,0,0,0,NA,462476,0,0,1,1,2,1,1,0,0,0.147481097612777,NA,3.98402854472857,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"59","       13 24",13,24,144,1,0,0,0,0,0,NA,185338,0,0,1,8,1,NA,0,0,0,0.147481097612777,NA,3.75176280689831,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,NA,0,3.53393934245179,NA,FALSE
"60","       13 25",13,25,144,1,0,0,0,0,0,NA,46374,0,0,NA,8,1,0,1,0,0,0.147481097612777,NA,3.17679041712684,0.892362586016481,3.62801768106086,NA,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"61","       13 35",13,35,144,1,0,0,0,0,0,NA,448484,1,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.97825163537507,0.469968566816753,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"62","       14 14",14,14,241,0,0,0,0,0,0,NA,196589,0,6,0,7,1,1,1,0,0,0.147481097612777,NA,3.77113244414238,0.892362586016481,3.33390003400204,0,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"63","       14 19",14,19,241,0,0,0,0,0,0,NA,-78809,0,30,0,8,1,0,0,0,0,0.147481097612777,NA,0.333871378812335,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"64","       14 34",14,34,241,0,0,0,0,0,1,NA,-52349,1,15,0,8,2,0,0,0,0,0.0120635460028885,NA,1.50114688641577,0.469968566816753,2.3318599115947,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"65","       15  3",15,3,143,0,0,0,0,0,0,NA,-52660,0,90,0,8,2,0,0,0,0,0.147481097612777,NA,1.48704443122929,0.892362586016481,0.160659639578375,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"66","       16  3",16,3,214,1,0,0,0,0,0,NA,75335,0,0,0,7,1,1,1,0,0,0.147481097612777,NA,3.37286551694843,0.892362586016481,3.62801768106086,0,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"67","       16  4",16,4,214,1,0,0,0,0,0,NA,218316,0,0,1,8,1,1,1,0,0,0.147481097612777,NA,3.80477444567157,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"68","       16  5",16,5,214,1,0,0,0,0,0,NA,41287,0,0,0,8,1,0,0,0,0,0.147481097612777,NA,3.13720159714553,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,3.53393934245179,NA,FALSE
"69","       16 24",16,24,214,1,0,0,0,1,0,NA,56716,0,0,0,8,1,1,1,1,2.57803075354685,0.147481097612777,NA,3.25375923880724,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"70","       16 28",16,28,214,1,0,0,0,0,0,NA,-40822,0,6,0,8,1,0,1,0,0,0.147481097612777,NA,1.86916999405318,0.892362586016481,3.33390003400204,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"71","       16 30",16,30,214,1,0,0,0,0,0,NA,36125,0,5,0,8,2,0,0,0,0,0.147481097612777,NA,3.09217568600799,0.892362586016481,3.35430125807548,0,0.0693376386115478,0,1.48212995622795,0,3.53393934245179,NA,FALSE
"72","       16 32",16,32,214,1,0,0,0,0,0,NA,-31346,0,0,0,8,1,0,0,0,0,0.147481097612777,NA,2.09735791351627,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,3.53393934245179,NA,FALSE
"73","       16 34",16,34,214,1,0,0,0,0,0,NA,163205,0,0,1,7,1,1,0,0,0,0.147481097612777,NA,3.7074165321553,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,0,3.53393934245179,NA,FALSE
"74","       16 35",16,35,214,1,0,0,0,0,0,NA,-6166,0,7,0,8,1,0,1,0,0,0.147481097612777,NA,2.58295811740719,0.892362586016481,3.3192791567494,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"75","       16 36",16,36,214,1,0,0,0,0,0,NA,55492,0,0,0,8,1,1,1,0,0,0.147481097612777,NA,3.24747260215785,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"76","       16 37",16,37,214,1,0,0,0,0,0,NA,73917,0,2,0,8,1,1,1,0,0,0.147481097612777,NA,3.36335060742503,0.892362586016481,3.60795647738864,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"77","       17 31",17,31,142,0,0,0,0,0,0,NA,62485,0,10,0,8,1,1,0,0,0,0.147481097612777,NA,3.2909693314077,0.892362586016481,2.71336280176811,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"78","       18  5",18,5,168,0,0,0,0,0,0,NA,58832,0,2,0,8,1,1,1,0,0,0.147481097612777,NA,3.26820151219098,0.892362586016481,3.60795647738864,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"79","       18  6",18,6,168,0,0,0,0,0,0,NA,75419,0,2,0,8,1,0,1,0,0,0.147481097612777,NA,3.37354515334296,0.892362586016481,3.60795647738864,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"80","       18 14",18,14,168,0,0,0,0,0,0,NA,94348,0,3,0,8,1,0,1,0,0,0.147481097612777,NA,3.46359697561804,0.892362586016481,3.58721523291397,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"81","       18 18",18,18,168,0,0,0,0,0,0,NA,54567,0,0,0,8,1,0,0,0,0,0.147481097612777,NA,3.24033642001529,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"82","       18 20",18,20,168,0,0,0,0,0,0,NA,41409,0,5,0,8,1,0,1,0,0,0.147481097612777,NA,3.13805114263869,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"83","       18 21",18,21,168,0,0,0,0,0,0,NA,12551,0,5,0,8,1,0,0,0,0,0.147481097612777,NA,2.848695947668,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"84","       18 23",18,23,168,0,0,0,0,0,0,NA,51851,0,0,0,8,1,0,0,0,0,0.147481097612777,NA,3.21892787358763,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"85","       18 26",18,26,168,0,0,0,0,0,0,NA,14699,1,15,0,8,1,0,0,0,0,0.147481097612777,NA,2.87333276696967,0.469968566816753,2.3318599115947,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"86","       18 27",18,27,168,0,0,0,0,0,0,NA,16641,0,5,0,8,2,0,0,0,0,0.147481097612777,NA,2.8945714042987,0.892362586016481,3.35430125807548,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
"87","       18 28",18,28,168,0,0,0,0,0,0,NA,84125,0,2,0,8,1,1,1,0,0,0.147481097612777,NA,3.41636224619828,0.892362586016481,3.60795647738864,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"88","       18 29",18,29,168,0,0,0,0,0,0,NA,22327,0,2,0,8,1,0,0,0,0,0.147481097612777,NA,2.95964658907485,0.892362586016481,3.60795647738864,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"89","       18 34",18,34,168,0,0,0,0,0,0,NA,63545,0,0,0,8,1,0,1,0,0,0.147481097612777,NA,3.29725596805709,0.892362586016481,3.62801768106086,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"90","       18 35",18,35,168,0,0,0,0,0,0,NA,34866,0,5,0,8,1,0,1,0,0,0.147481097612777,NA,3.08045195820236,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"91","       18 37",18,37,168,0,0,0,0,0,0,NA,19415,0,5,0,8,1,0,0,0,0,0.147481097612777,NA,2.92583467844703,0.892362586016481,3.35430125807548,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"92","       19 15",19,15,206,0,0,0,0,0,0,6,-75064,0,30,NA,8,1,0,0,0,0,0.147481097612777,2.64702884517378,0.504799932036361,0.892362586016481,1.03553213192792,NA,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"93","       19 19",19,19,206,0,0,2,0,0,0,10,-7826,0,40,NA,8,1,1,1,2,2.82541840115538,0.147481097612777,3.28019569870553,2.55951066179594,0.892362586016481,0.847160829649779,NA,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"94","       19 29",19,29,206,0,0,0,3,6,0,NA,-26791,0,30,0,8,1,0,0,9,3.78608444482202,0.147481097612777,NA,2.20813864582448,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"95","       19 33",19,33,206,0,0,0,0,3,0,NA,-42164,0,30,0,8,1,0,0,3,3.1001614136437,0.147481097612777,NA,1.83162008325546,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"96","       19 36",19,36,206,0,0,0,0,0,0,NA,-72722,0,20,0,8,1,0,0,0,0,0.147481097612777,NA,0.602837481947158,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"97","       20  1",20,1,158,1,0,0,0,0,0,NA,456155,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.98063036275593,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"98","       20  7",20,7,158,1,0,0,0,0,0,NA,222552,0,20,0,8,1,1,1,0,0,0.147481097612777,NA,3.80953190043327,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"99","       20 18",20,18,158,1,0,0,0,0,0,NA,271193,0,0,1,8,1,1,0,0,0,0.147481097612777,NA,3.86713108486959,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,0,3.53393934245179,NA,FALSE
"100","       20 21",20,21,158,1,0,0,0,0,0,NA,273052,1,15,1,1,2,1,1,0,0,0.147481097612777,NA,3.86916999405318,0.469968566816753,2.3318599115947,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"101","       20 23",20,23,158,1,0,0,0,0,0,NA,-54319,0,45,0,8,1,1,0,0,0,0.147481097612777,NA,1.42417806473537,0.892362586016481,0.761135668140088,0,0.0693376386115478,1.12802650581939,0,0,3.53393934245179,NA,FALSE
"102","       20 33",20,33,158,1,0,0,0,0,0,NA,-51192,0,30,0,8,1,0,1,0,0,0.147481097612777,NA,1.54447370656699,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"103","       21 18",21,18,23,0,0,3,0,0,0,NA,796,0,60,0,8,1,0,1,3,3.1001614136437,0.147481097612777,NA,2.69017075864413,0.892362586016481,0.23954437266236,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"104","       21 23",21,23,23,0,0,0,0,0,0,NA,-68205,2,20,0,8,1,0,1,0,0,0.147481097612777,NA,0.808427491292159,0.257752102625096,1.81553893233594,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"105","       24  2",24,2,4,1,0,0,0,0,0,NA,520302,0,0,1,1,2,1,1,0,0,0.147481097612777,NA,3.99728145442188,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"106","       24  3",24,3,4,1,0,0,0,0,0,NA,484429,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.99082490867386,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"107","       24  5",24,5,4,1,0,0,0,0,0,NA,362620,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.94443972474726,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"108","       24  8",24,8,4,1,0,0,0,0,0,NA,446337,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.97791181717781,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"109","       24 18",24,18,4,1,0,0,0,0,0,NA,496944,1,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.99252399966018,0.469968566816753,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"110","       24 19",24,19,4,1,0,0,0,0,0,NA,523662,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.99779118171778,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"111","       24 22",24,22,4,1,0,0,0,0,0,NA,432432,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.97332427151474,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"112","       24 25",24,25,4,1,0,0,0,0,0,NA,416235,0,0,1,1,2,1,1,0,0,0.147481097612777,NA,3.96788718035851,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"113","       24 26",24,26,4,1,0,0,0,0,0,NA,448755,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.97842154447371,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"114","       24 31",24,31,4,1,0,0,0,0,0,NA,459265,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.98232945374225,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"115","       24 33",24,33,4,1,0,0,0,0,0,NA,452845,3,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.97961090816413,0.133888369722199,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"116","       24 35",24,35,4,1,0,0,0,0,0,NA,506152,0,0,1,1,1,1,1,0,0,0.147481097612777,NA,3.99507263613967,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"117","       25  2",25,2,119,0,0,0,0,0,0,NA,70732,0,30,1,8,1,1,1,0,0,0.147481097612777,NA,3.34313142468779,0.892362586016481,1.03553213192792,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"118","       25 24",25,24,119,0,0,0,0,0,0,NA,-44371,0,15,0,8,1,0,1,0,0,0.147481097612777,NA,1.77062271684649,0.892362586016481,2.3318599115947,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"119","       27  8",27,8,134,0,0,0,0,0,0,NA,103444,0,30,0,8,1,1,1,0,0,0.147481097612777,NA,3.50216634100756,0.892362586016481,1.03553213192792,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"120","       27 34",27,34,134,0,0,0,0,0,0,NA,149773,0,180,0,8,1,1,1,0,0,0.147481097612777,NA,3.67275507603432,0.892362586016481,0.0132607956477389,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"121","       28  7",28,7,199,0,0,0,0,1,0,NA,15585,0,60,0,8,1,1,1,1,2.57803075354685,0.147481097612777,NA,2.88301758559171,0.892362586016481,0.23954437266236,0,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"122","       28 21",28,21,199,0,0,0,0,0,0,NA,225130,0,120,1,7,1,1,1,0,0,0.147481097612777,NA,3.81360971880044,0.892362586016481,0.0459027541652499,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"123","       28 26",28,26,199,0,0,0,0,0,0,NA,-39661,1,55,0,8,1,0,1,0,0,0.147481097612777,NA,1.902981904681,0.469968566816753,0.69534172050323,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"124","       28 28",28,28,199,0,0,0,0,0,0,NA,-65950,0,50,0,8,1,0,0,0,0,0.147481097612777,NA,0.914110950641407,0.892362586016481,0.700102006120367,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"125","       29 15",29,15,218,0,0,0,0,0,0,NA,-13686,0,20,0,8,1,1,0,0,0,0.147481097612777,NA,2.45399711154532,0.892362586016481,1.81553893233594,0,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"126","       29 20",29,20,218,0,0,4,0,1,1,10,97468,3,20,NA,8,1,1,1,5,3.4596890663495,0.0120635460028885,3.28019569870553,3.47515079432504,0.133888369722199,1.81553893233594,NA,0.0693376386115478,1.12802650581939,0,1.87771404291481,0,NA,FALSE
"127","       29 37",29,37,218,0,0,0,0,2,0,5,62296,0,5,NA,8,1,1,0,2,2.82541840115538,0.147481097612777,1.94353276934054,3.2899498768159,0.892362586016481,3.35430125807548,NA,0.0693376386115478,1.12802650581939,0,0,0,NA,FALSE
"128","       31  2",31,2,101,1,0,0,0,0,0,NA,390492,3,0,1,8,2,1,1,0,0,0.147481097612777,NA,3.95684308894741,0.133888369722199,3.62801768106086,3.71083312058548,0.0693376386115478,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"129","       31  3",31,3,101,1,0,0,0,0,0,NA,116,0,35,0,7,1,0,1,0,0,0.147481097612777,NA,2.67997621272619,0.892362586016481,1.00017001020061,0,3.60980583761737,1.12802650581939,1.48212995622795,1.87771404291481,3.53393934245179,NA,FALSE
"130","       31  6",31,6,101,1,0,0,0,0,1,NA,447513,2,0,1,1,2,1,1,0,0,0.0120635460028885,NA,3.97808172627644,0.257752102625096,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"131","       31  7",31,7,101,1,0,0,0,0,0,NA,456270,1,0,1,7,2,1,1,0,0,0.147481097612777,NA,3.98080027185456,0.469968566816753,3.62801768106086,3.71083312058548,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"132","       31 10",31,10,101,1,0,0,0,0,0,NA,291103,0,0,1,8,1,1,1,0,0,0.147481097612777,NA,3.8871803585082,0.892362586016481,3.62801768106086,3.71083312058548,0.0693376386115478,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"133","       31 17",31,17,101,1,0,0,0,0,0,NA,59076,0,30,0,7,2,1,1,0,0,0.147481097612777,NA,3.27024042137456,0.892362586016481,1.03553213192792,0,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"134","       31 23",31,23,101,1,0,0,0,0,0,NA,383202,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.9531050887775,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"135","       31 24",31,24,101,1,0,0,0,0,0,NA,73237,1,0,0,7,2,1,1,0,0,0.147481097612777,NA,3.35893297086059,0.469968566816753,3.62801768106086,0,3.60980583761737,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"136","       31 25",31,25,101,1,0,0,0,0,0,NA,333739,0,0,1,1,2,1,1,0,0,0.147481097612777,NA,3.92337099651686,0.892362586016481,3.62801768106086,3.71083312058548,3.94697709988529,0,0,1.87771404291481,3.53393934245179,NA,FALSE
"137","       31 34",31,34,101,1,0,0,0,0,0,NA,393086,0,0,1,7,1,1,1,0,0,0.147481097612777,NA,3.95769263444057,0.892362586016481,3.62801768106086,3.71083312058548,3.60980583761737,1.12802650581939,0,1.87771404291481,3.53393934245179,NA,FALSE
"138","       32  2",32,2,87,0,0,0,0,0,0,NA,-62575,0,25,0,8,1,0,0,0,0,0.147481097612777,NA,1.07195650327075,0.892362586016481,1.73886433185991,0,0.0693376386115478,1.12802650581939,1.48212995622795,0,0,NA,FALSE
"139","       32  7",32,7,87,0,0,4,0,0,0,NA,-58834,0,25,0,8,1,0,1,4,3.29708605895846,0.147481097612777,NA,1.23387987426727,0.892362586016481,1.73886433185991,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"140","       32  9",32,9,87,0,0,0,0,0,0,NA,-57436,0,65,0,8,1,0,1,0,0,0.147481097612777,NA,1.29538696797213,0.892362586016481,0.233083985039102,0,0.0693376386115478,1.12802650581939,1.48212995622795,1.87771404291481,0,NA,FALSE
"141","       32 30",32,30,87,0,0,8,0,0,0,NA,-9865,0,45,0,8,2,0,0,8,3.73460198793645,0.147481097612777,NA,2.52892702404214,0.892362586016481,0.761135668140088,0,0.0693376386115478,0,1.48212995622795,0,0,NA,FALSE
